8121,COSMOSVLA3,J095902.12+021441.0,149.758863,0.09,2.244733,0.09,13.7,2.4,2.3,5.96,12,0,0
7882,COSMOSVLA3,J095902.13+014655.2,149.758888,0.098,1.782003,0.098,32.9,2.8,2.24,5.48,35,1,0
3079,COSMOSVLA3,J095902.13+025110.4,149.758896,0.044,2.852891,0.044,31.9,3.1,2.56,12.4,28,0,0
3059,COSMOSVLA3,J095902.16+022814.7,149.759005,0.045,2.470776,0.045,33.1,2.8,2.32,12.1,32,1,0
5954,COSMOSVLA3,J095902.29+024421.4,149.759558,0.071,2.739288,0.071,18.4,2.6,2.41,7.63,22,0,0
3087,COSMOSVLA3,J095902.31+025507.0,149.759651,0.045,2.918628,0.045,62.1,4.7,3.54,12.1,40,1,0
5551,COSMOSVLA3,J095902.34+025525.8,149.759784,0.067,2.92386,0.067,31.0,4.2,3.84,8.08,20,0,0
4921,COSMOSVLA3,J095902.36+022156.1,149.759838,0.062,2.365593,0.062,20.4,2.6,2.33,8.77,25,0,0
9841,COSMOSVLA3,J095902.40+020500.1,149.760001,0.1,2.083364,0.1,12.0,2.4,2.29,5.25,13,0,0
9823,COSMOSVLA3,J095902.45+015503.0,149.760209,0.098,1.917514,0.098,12.3,2.3,2.24,5.47,13,0,0
8339,COSMOSVLA3,J095902.55+015216.0,149.760654,0.11,1.871126,0.11,44.3,3.3,2.39,5.12,44,1,0
3317,COSMOSVLA3,J095902.58+023722.0,149.76079,0.048,2.622779,0.048,26.1,2.7,2.28,11.5,26,0,0
478,COSMOSVLA3,J095902.66+022738.5,149.761086,0.013,2.460703,0.013,170.0,8.8,2.3,66.4,59,1,0
7985,COSMOSVLA3,J095902.67+015133.5,149.761134,0.089,1.859331,0.089,13.9,2.4,2.28,6.07,11,0,0
4276,COSMOSVLA3,J095902.67+022130.5,149.761138,0.058,2.358479,0.058,54.9,3.6,2.26,9.43,62,1,0
442,COSMOSVLA3,J095902.72+025544.7,149.761345,0.013,2.929088,0.013,370.0,19.0,3.92,70.6,74,1,0
8858,COSMOSVLA3,J095902.73+023231.0,149.76141,0.1,2.541951,0.1,22.6,2.6,2.31,5.33,24,1,0
1678,COSMOSVLA3,J095902.76+021906.3,149.761536,0.029,2.318429,0.029,73.8,4.3,2.23,19.8,64,1,0
6310,COSMOSVLA3,J095902.77+021817.4,149.76157,0.075,2.30484,0.075,16.3,2.4,2.26,7.2,22,0,0
1422,COSMOSVLA3,J095902.78+013926.2,149.761587,0.026,1.657286,0.026,73.0,4.3,2.36,22.5,54,1,0
9447,COSMOSVLA3,J095902.80+013533.8,149.761684,0.1,1.592726,0.1,15.2,2.9,2.82,5.39,8,0,0
4124,COSMOSVLA3,J095902.82+022604.9,149.761775,0.057,2.434722,0.057,22.9,2.7,2.37,9.65,25,0,0
824,COSMOSVLA3,J095902.87+023855.2,149.761959,0.018,2.648678,0.018,86.1,5.2,2.32,37.0,41,0,0
2087,COSMOSVLA3,J095902.94+014443.4,149.762261,0.034,1.745402,0.034,43.0,3.1,2.22,16.3,37,1,0
3817,COSMOSVLA3,J095902.98+021048.2,149.762441,0.053,2.180064,0.053,24.0,2.6,2.31,10.4,28,0,0
7750,COSMOSVLA3,J095903.00+020208.7,149.762533,0.085,2.035766,0.085,14.6,2.4,2.3,6.35,18,0,0
1199,COSMOSVLA3,J095903.08+021731.7,149.76284,0.022,2.292161,0.022,60.5,4.0,2.27,26.7,38,0,0
6748,COSMOSVLA3,J095903.11+014217.5,149.762976,0.077,1.704869,0.077,16.5,2.5,2.35,7.0,20,0,0
2948,COSMOSVLA3,J095903.12+024142.7,149.763022,0.043,2.695216,0.043,30.8,2.9,2.42,12.7,31,0,0
9613,COSMOSVLA3,J095903.15+020714.8,149.763157,0.099,2.120792,0.099,14.6,2.8,2.7,5.41,19,0,0
1019,COSMOSVLA3,J095903.19+025353.5,149.763299,0.02,2.898204,0.02,118.0,6.7,3.15,31.5,49,1,0
9224,COSMOSVLA3,J095903.22+014255.0,149.763441,0.098,1.715279,0.098,12.4,2.3,2.25,5.53,16,0,0
4435,COSMOSVLA3,J095903.26+021414.8,149.76361,0.058,2.237446,0.058,21.5,2.6,2.3,9.33,21,0,0
6685,COSMOSVLA3,J095903.30+014519.8,149.763788,0.079,1.755513,0.079,14.8,2.3,2.17,6.83,16,0,0
2047,COSMOSVLA3,J095903.33+015506.4,149.763882,0.033,1.918445,0.033,48.5,3.3,2.24,16.8,43,1,0
3450,COSMOSVLA3,J095903.45+022024.3,149.764394,0.048,2.340088,0.048,44.1,3.2,2.32,11.4,43,1,0
4102,COSMOSVLA3,J095903.50+014244.1,149.764615,0.056,1.712257,0.056,30.6,2.8,2.35,9.7,31,1,0
7496,COSMOSVLA3,J095903.60+022128.1,149.765011,0.085,2.357809,0.085,14.2,2.4,2.23,6.37,16,0,0
8661,COSMOSVLA3,J095903.65+021127.3,149.765238,0.093,2.190927,0.093,12.9,2.3,2.23,5.77,15,0,0
4659,COSMOSVLA3,J095903.67+022019.7,149.765301,0.06,2.338821,0.06,20.8,2.6,2.29,9.07,24,0,0
4326,COSMOSVLA3,J095903.68+013701.1,149.765335,0.058,1.616975,0.058,66.9,4.3,2.76,9.46,65,1,0
5437,COSMOSVLA3,J095903.68+024642.4,149.765359,0.068,2.778464,0.068,19.5,2.7,2.44,7.99,20,0,0
1557,COSMOSVLA3,J095903.81+020316.5,149.765889,0.027,2.054601,0.027,54.1,3.6,2.36,21.0,41,1,0
3167,COSMOSVLA3,J095903.81+022547.4,149.765894,0.046,2.42984,0.046,26.9,2.7,2.27,11.8,25,0,0
9983,COSMOSVLA3,J095903.83+023853.9,149.765959,0.1,2.648311,0.1,12.5,2.5,2.4,5.21,11,0,0
10678,COSMOSVLA3,J095903.86+013237.8,149.766114,0.11,1.543834,0.11,19.6,4.0,3.9,5.02,13,0,0
7530,COSMOSVLA3,J095903.97+025002.4,149.766549,0.086,2.834017,0.086,15.7,2.6,2.5,6.27,14,0,0
3979,COSMOSVLA3,J095904.03+021441.9,149.766816,0.054,2.244985,0.054,22.4,2.5,2.22,10.1,25,0,0
9373,COSMOSVLA3,J095904.10+023434.1,149.767121,0.1,2.576145,0.1,12.3,2.4,2.27,5.41,18,0,0
1137,COSMOSVLA3,J095904.14+015658.5,149.76729,0.022,1.94959,0.022,64.0,4.1,2.29,27.9,40,0,0
1862,COSMOSVLA3,J095904.17+022950.2,149.767396,0.032,2.497286,0.032,51.5,3.4,2.29,17.8,41,1,0
7046,COSMOSVLA3,J095904.17+015504.6,149.767406,0.082,1.917967,0.082,14.7,2.4,2.24,6.56,22,0,0
4564,COSMOSVLA3,J095904.22+024448.5,149.767594,0.06,2.746812,0.06,22.6,2.8,2.5,9.04,26,0,0
2230,COSMOSVLA3,J095904.25+022323.6,149.76772,0.036,2.389891,0.036,35.1,3.0,2.27,15.5,31,0,0
6535,COSMOSVLA3,J095904.25+013801.9,149.767738,0.089,1.633871,0.089,86.9,5.1,2.68,6.1,81,1,0
1196,COSMOSVLA3,J095904.27+023134.0,149.767814,0.023,2.526133,0.023,70.2,4.2,2.38,26.3,47,1,0
5496,COSMOSVLA3,J095904.32+020207.5,149.768012,0.067,2.035439,0.067,18.5,2.5,2.31,8.04,21,0,0
423,COSMOSVLA3,J095904.32+022400.4,149.768026,0.012,2.400127,0.012,160.0,8.9,2.19,73.2,48,0,0
1748,COSMOSVLA3,J095904.33+013701.0,149.768059,0.029,1.616964,0.029,51.5,3.8,2.67,19.3,34,0,0
3069,COSMOSVLA3,J095904.34+022552.7,149.768089,0.045,2.431329,0.045,33.1,2.8,2.24,12.3,34,1,0
4919,COSMOSVLA3,J095904.36+023909.6,149.768194,0.064,2.652672,0.064,19.9,2.6,2.35,8.5,24,0,0
10564,COSMOSVLA3,J095904.36+022008.2,149.768196,0.11,2.335619,0.11,11.3,2.3,2.25,5.03,12,0,0
3832,COSMOSVLA3,J095904.38+021312.2,149.768251,0.053,2.220078,0.053,69.2,4.2,2.32,10.3,74,1,0
3194,COSMOSVLA3,J095904.40+024957.9,149.768372,0.046,2.832766,0.046,51.0,3.6,2.52,11.9,51,1,0
2265,COSMOSVLA3,J095904.42+020558.5,149.768451,0.036,2.099601,0.036,42.0,3.1,2.25,15.3,41,1,0
1115,COSMOSVLA3,J095904.43+020333.4,149.768487,0.022,2.059304,0.022,79.0,4.5,2.25,28.2,51,1,0
4893,COSMOSVLA3,J095904.44+014812.0,149.768523,0.063,1.803352,0.063,53.8,3.6,2.33,8.57,64,1,0
9882,COSMOSVLA3,J095904.47+020048.8,149.768662,0.1,2.013579,0.1,12.2,2.4,2.31,5.3,17,0,0
574,COSMOSVLA3,J095904.51+021846.0,149.768806,0.014,2.312803,0.014,146.0,7.6,2.23,53.3,66,1,0
2724,COSMOSVLA3,J095904.52+014851.6,149.768864,0.042,1.814343,0.042,31.0,2.9,2.34,13.3,27,0,0
5931,COSMOSVLA3,J095904.56+020915.3,149.769009,0.069,2.154255,0.069,18.0,2.5,2.31,7.8,21,0,0
3153,COSMOSVLA3,J095904.57+013131.4,149.769077,0.046,1.525394,0.046,103.0,7.2,5.0,12.0,45,1,0
4559,COSMOSVLA3,J095904.58+022907.8,149.769092,0.059,2.485526,0.059,20.1,2.4,2.2,9.15,21,0,0
5187,COSMOSVLA3,J095904.59+022140.0,149.769142,0.066,2.361123,0.066,18.8,2.5,2.3,8.18,25,0,0
8884,COSMOSVLA3,J095904.60+024924.5,149.769196,0.1,2.82348,0.1,28.6,2.8,2.46,5.28,28,1,0
8861,COSMOSVLA3,J095904.61+013112.1,149.769216,0.099,1.520033,0.099,46.4,5.8,5.28,5.42,21,1,0
8333,COSMOSVLA3,J095904.62+014702.4,149.769253,0.092,1.784009,0.092,12.9,2.3,2.21,5.84,17,0,0
6473,COSMOSVLA3,J095904.62+015237.0,149.769255,0.077,1.876957,0.077,15.2,2.3,2.18,6.98,22,0,0
4780,COSMOSVLA3,J095904.64+020906.4,149.769375,0.062,2.151796,0.062,28.8,2.8,2.35,8.69,31,1,0
6743,COSMOSVLA3,J095904.65+022325.0,149.769386,0.079,2.390296,0.079,15.8,2.5,2.3,6.86,17,0,0
5687,COSMOSVLA3,J095904.70+023446.7,149.769585,0.071,2.579651,0.071,17.1,2.4,2.23,7.67,17,0,0
3166,COSMOSVLA3,J095904.71+014732.5,149.76964,0.045,1.792383,0.045,26.6,2.6,2.19,12.2,31,0,0
1520,COSMOSVLA3,J095904.75+023207.1,149.769821,0.027,2.535322,0.027,50.7,3.6,2.33,21.7,36,0,0
7529,COSMOSVLA3,J095904.85+022849.8,149.77024,0.089,2.480502,0.089,25.9,2.6,2.25,6.09,30,1,0
8695,COSMOSVLA3,J095904.89+023435.1,149.770401,0.097,2.576428,0.097,19.8,2.5,2.32,5.54,21,1,0
5259,COSMOSVLA3,J095904.92+021901.7,149.770529,0.067,2.317141,0.067,17.9,2.4,2.19,8.15,26,0,0
9651,COSMOSVLA3,J095904.93+014907.2,149.770572,0.099,1.81869,0.099,12.8,2.4,2.34,5.45,14,0,0
8628,COSMOSVLA3,J095904.95+021500.2,149.770627,0.099,2.250057,0.099,23.2,2.6,2.32,5.46,24,1,0
9519,COSMOSVLA3,J095904.98+014447.8,149.770753,0.099,1.746622,0.099,13.1,2.5,2.42,5.42,17,0,0
7471,COSMOSVLA3,J095905.00+021409.1,149.770837,0.085,2.235887,0.085,14.3,2.4,2.26,6.34,21,0,0
3811,COSMOSVLA3,J095905.04+022156.6,149.771011,0.053,2.365748,0.053,24.2,2.7,2.35,10.3,25,0,0
1141,COSMOSVLA3,J095905.05+015924.9,149.771075,0.022,1.990255,0.022,82.8,4.7,2.18,27.8,56,1,0
8049,COSMOSVLA3,J095905.07+024631.2,149.77113,0.092,2.775351,0.092,13.7,2.5,2.34,5.86,20,0,0
3023,COSMOSVLA3,J095905.08+014042.0,149.771174,0.045,1.678353,0.045,38.7,3.1,2.42,12.4,35,1,0
5306,COSMOSVLA3,J095905.11+023140.6,149.771296,0.065,2.52795,0.065,19.4,2.5,2.32,8.36,19,0,0
4087,COSMOSVLA3,J095905.12+021530.1,149.771371,0.055,2.258363,0.055,22.7,2.6,2.31,9.82,23,0,0
6052,COSMOSVLA3,J095905.17+022546.6,149.771561,0.074,2.429618,0.074,16.6,2.4,2.27,7.32,14,0,0
8549,COSMOSVLA3,J095905.19+015318.1,149.771638,0.092,1.888367,0.092,13.0,2.3,2.22,5.84,17,0,0
6809,COSMOSVLA3,J095905.24+024222.3,149.77184,0.082,2.706216,0.082,33.4,3.0,2.49,6.58,37,1,0
6228,COSMOSVLA3,J095905.24+020301.0,149.771869,0.075,2.050302,0.075,16.7,2.5,2.32,7.18,17,0,0
8280,COSMOSVLA3,J095905.26+022153.3,149.771929,0.092,2.364814,0.092,21.3,2.6,2.33,5.85,23,1,0
9927,COSMOSVLA3,J095905.26+021724.7,149.771945,0.1,2.290206,0.1,12.2,2.4,2.26,5.38,15,0,0
8862,COSMOSVLA3,J095905.30+024404.1,149.772121,0.095,2.734493,0.095,15.4,2.8,2.71,5.67,17,0,0
8541,COSMOSVLA3,J095905.37+020657.0,149.772406,0.098,2.115842,0.098,20.1,2.5,2.26,5.51,22,1,0
1751,COSMOSVLA3,J095905.41+015040.2,149.772552,0.03,1.844515,0.03,41.7,3.2,2.22,18.8,31,0,0
6148,COSMOSVLA3,J095905.47+015114.6,149.772805,0.075,1.854076,0.075,24.5,2.6,2.26,7.24,28,1,0
5410,COSMOSVLA3,J095905.48+023320.9,149.772863,0.068,2.55581,0.068,18.2,2.5,2.3,7.94,27,0,0
10944,COSMOSVLA3,J095905.52+023809.8,149.77302,9.999,2.636075,9.999,948.0,-99.0,2.5,-99.0,1327,1,1
9067,COSMOSVLA3,J095905.54+022642.7,149.773086,0.096,2.445213,0.096,13.1,2.4,2.34,5.62,14,0,0
2660,COSMOSVLA3,J095905.54+025144.7,149.773095,0.04,2.862433,0.04,142.0,7.6,2.74,13.7,115,1,0
3300,COSMOSVLA3,J095905.60+022023.7,149.773339,0.048,2.339922,0.048,26.3,2.7,2.29,11.5,29,0,0
7805,COSMOSVLA3,J095905.64+013226.5,149.773508,0.084,1.540698,0.084,26.7,4.4,4.17,6.4,15,0,0
1060,COSMOSVLA3,J095905.68+023541.4,149.773667,0.021,2.594848,0.021,68.4,4.0,2.16,29.5,46,1,0
2571,COSMOSVLA3,J095905.70+013500.7,149.773774,0.04,1.583531,0.04,51.0,4.0,3.07,14.0,32,1,0
10555,COSMOSVLA3,J095905.76+022759.6,149.774032,0.1,2.46657,0.1,12.6,2.5,2.42,5.2,18,0,0
6693,COSMOSVLA3,J095905.79+024026.8,149.77414,0.077,2.674138,0.077,16.1,2.5,2.31,6.97,18,0,0
8047,COSMOSVLA3,J095905.80+021556.0,149.774196,0.088,2.265575,0.088,13.3,2.3,2.17,6.12,15,0,0
4248,COSMOSVLA3,J095905.82+020233.4,149.774291,0.057,2.04262,0.057,29.2,2.8,2.4,9.56,29,1,0
1469,COSMOSVLA3,J095905.91+022816.1,149.774641,0.026,2.471147,0.026,59.7,3.8,2.36,22.4,42,1,0
4330,COSMOSVLA3,J095905.92+023314.3,149.774694,0.057,2.553998,0.057,22.4,2.6,2.32,9.66,25,0,0
1340,COSMOSVLA3,J095905.93+015617.8,149.774728,0.024,1.938281,0.024,54.6,3.7,2.26,24.1,40,0,0
6738,COSMOSVLA3,J095905.95+020928.8,149.774829,0.079,2.158006,0.079,16.0,2.5,2.35,6.82,18,0,0
5368,COSMOSVLA3,J095905.95+023547.3,149.774833,0.066,2.59649,0.066,18.1,2.4,2.18,8.3,17,0,0
1143,COSMOSVLA3,J095905.97+023801.5,149.7749,0.022,2.633764,0.022,72.9,4.7,2.61,28.0,37,0,0
3508,COSMOSVLA3,J095906.12+022906.2,149.775536,0.049,2.485078,0.049,25.1,2.6,2.26,11.1,24,0,0
8267,COSMOSVLA3,J095906.20+023619.7,149.77587,0.094,2.60548,0.094,13.9,2.5,2.43,5.72,20,0,0
2662,COSMOSVLA3,J095906.23+013418.6,149.775988,0.041,1.571837,0.041,55.2,4.2,3.17,13.5,38,1,0
5200,COSMOSVLA3,J095906.25+020530.6,149.776057,0.066,2.091854,0.066,18.9,2.5,2.32,8.16,21,0,0
2691,COSMOSVLA3,J095906.25+015502.6,149.776058,0.041,1.917417,0.041,41.2,3.1,2.33,13.4,36,1,0
4036,COSMOSVLA3,J095906.28+024036.6,149.776171,0.055,2.676849,0.055,23.4,2.7,2.38,9.85,22,0,0
8208,COSMOSVLA3,J095906.29+022007.7,149.77623,0.091,2.335497,0.091,13.2,2.4,2.25,5.89,19,0,0
1822,COSMOSVLA3,J095906.31+020614.1,149.776297,0.031,2.103923,0.031,41.7,3.2,2.25,18.5,31,0,0
7879,COSMOSVLA3,J095906.38+022715.3,149.776591,0.092,2.454261,0.092,22.7,2.6,2.29,5.87,24,1,0
2326,COSMOSVLA3,J095906.38+022756.3,149.776604,0.036,2.465661,0.036,49.5,3.4,2.39,15.5,48,1,0
1892,COSMOSVLA3,J095906.39+022606.1,149.776632,0.032,2.435053,0.032,48.2,3.3,2.21,17.8,41,1,0
9915,COSMOSVLA3,J095906.39+023609.4,149.776633,0.1,2.602616,0.1,12.1,2.4,2.32,5.23,12,0,0
10430,COSMOSVLA3,J095906.47+024838.2,149.776964,0.11,2.810612,0.11,11.7,2.4,2.3,5.08,18,0,0
5490,COSMOSVLA3,J095906.47+022435.9,149.776973,0.068,2.409985,0.068,26.1,2.7,2.33,7.94,27,1,0
3353,COSMOSVLA3,J095906.48+014618.7,149.77702,0.047,1.771863,0.047,25.6,2.6,2.19,11.7,27,0,0
3325,COSMOSVLA3,J095906.48+024524.8,149.777037,0.047,2.756914,0.047,28.0,2.8,2.41,11.6,29,0,0
9859,COSMOSVLA3,J095906.53+021112.1,149.777219,0.1,2.186707,0.1,11.7,2.3,2.2,5.29,14,0,0
2639,COSMOSVLA3,J095906.53+025006.7,149.777243,0.04,2.835211,0.04,32.6,3.0,2.38,13.7,25,0,0
4882,COSMOSVLA3,J095906.63+021616.6,149.77766,0.062,2.271284,0.062,19.9,2.5,2.29,8.69,23,0,0
131,COSMOSVLA3,J095906.64+023845.2,149.777674,0.01,2.645901,0.01,615.0,31.0,2.34,254.0,72,1,0
6531,COSMOSVLA3,J095906.67+022754.7,149.7778,0.078,2.465216,0.078,16.5,2.5,2.38,6.94,21,0,0
1774,COSMOSVLA3,J095906.67+014410.5,149.777803,0.03,1.736265,0.03,49.8,3.4,2.27,18.9,38,1,0
1541,COSMOSVLA3,J095906.70+021140.9,149.777918,0.027,2.194702,0.027,47.4,3.4,2.21,21.4,36,0,0
5065,COSMOSVLA3,J095906.71+025614.1,149.777998,0.065,2.93727,0.065,35.3,4.7,4.25,8.32,25,0,0
3204,COSMOSVLA3,J095906.75+021331.1,149.778161,0.046,2.22533,0.046,27.4,2.7,2.29,12.0,26,0,0
2465,COSMOSVLA3,J095906.77+013758.4,149.778247,0.039,1.6329,0.039,36.4,3.2,2.52,14.4,22,0,0
9155,COSMOSVLA3,J095906.91+021356.5,149.778805,0.098,2.232363,0.098,12.1,2.3,2.21,5.49,13,0,0
7367,COSMOSVLA3,J095906.91+020056.8,149.77883,0.085,2.015805,0.085,14.8,2.5,2.34,6.34,16,0,0
6968,COSMOSVLA3,J095906.96+022455.5,149.779021,0.08,2.41543,0.08,21.5,2.5,2.25,6.75,25,1,0
873,COSMOSVLA3,J095906.97+013509.8,149.779079,0.018,1.586079,0.018,111.0,6.7,3.1,35.8,39,0,0
4289,COSMOSVLA3,J095906.98+021357.8,149.779099,0.056,2.232744,0.056,21.9,2.5,2.24,9.78,25,0,0
10330,COSMOSVLA3,J095906.98+015301.0,149.779103,0.11,1.883612,0.11,11.3,2.3,2.22,5.09,11,0,0
1509,COSMOSVLA3,J095907.02+021247.5,149.779272,0.026,2.213201,0.026,51.5,3.6,2.3,22.4,34,0,0
8241,COSMOSVLA3,J095907.05+024030.9,149.779416,0.094,2.675252,0.094,21.5,2.5,2.26,5.73,23,1,0
9518,COSMOSVLA3,J095907.10+013519.4,149.77961,0.1,1.588748,0.1,16.0,3.1,2.97,5.39,15,0,0
4645,COSMOSVLA3,J095907.14+021039.7,149.779774,0.06,2.177715,0.06,20.3,2.5,2.24,9.07,27,0,0
6192,COSMOSVLA3,J095907.20+020348.0,149.780011,0.075,2.063344,0.075,16.0,2.4,2.22,7.23,17,0,0
377,COSMOSVLA3,J095907.21+021630.1,149.780045,0.012,2.275045,0.012,212.0,11.0,2.27,87.8,68,1,0
6788,COSMOSVLA3,J095907.21+020740.1,149.780065,0.077,2.127825,0.077,16.0,2.4,2.27,7.06,16,0,0
1149,COSMOSVLA3,J095907.29+021905.6,149.780412,0.022,2.318235,0.022,66.3,4.0,2.25,27.8,41,1,0
8129,COSMOSVLA3,J095907.30+013800.7,149.780433,0.089,1.633553,0.089,15.5,2.7,2.56,6.05,19,0,0
58,COSMOSVLA3,J095907.46+015555.7,149.781115,0.01,1.932154,0.01,1540.0,77.0,2.91,508.0,88,1,0
886,COSMOSVLA3,J095907.57+014459.1,149.781542,0.018,1.749774,0.018,81.8,5.0,2.29,35.7,41,0,0
3104,COSMOSVLA3,J095907.64+014235.3,149.781854,0.045,1.709814,0.045,28.9,2.8,2.37,12.2,29,0,0
5444,COSMOSVLA3,J095907.68+022308.8,149.782031,0.068,2.385803,0.068,18.2,2.5,2.3,7.9,21,0,0
5354,COSMOSVLA3,J095907.69+022816.5,149.782048,0.067,2.471278,0.067,18.4,2.5,2.26,8.14,17,0,0
7148,COSMOSVLA3,J095907.72+013519.7,149.782186,0.083,1.588823,0.083,18.9,3.1,2.91,6.49,13,0,0
2127,COSMOSVLA3,J095907.81+015310.8,149.782562,0.035,1.886359,0.035,44.1,3.2,2.31,16.0,39,1,0
5234,COSMOSVLA3,J095907.81+014152.7,149.782567,0.067,1.697998,0.067,29.2,2.7,2.26,8.13,37,1,0
5332,COSMOSVLA3,J095907.84+020346.4,149.782677,0.068,2.062911,0.068,17.6,2.4,2.2,8.01,20,0,0
5606,COSMOSVLA3,J095907.88+023516.3,149.782837,0.07,2.587872,0.07,17.5,2.5,2.26,7.74,19,0,0
6415,COSMOSVLA3,J095907.88+015618.4,149.782845,0.076,1.938448,0.076,16.9,2.5,2.38,7.11,20,0,0
3012,COSMOSVLA3,J095907.89+023103.7,149.782877,0.044,2.517699,0.044,29.4,2.8,2.35,12.5,28,0,0
9922,COSMOSVLA3,J095907.90+015232.2,149.782946,0.1,1.875629,0.1,12.2,2.4,2.33,5.22,13,0,0
9818,COSMOSVLA3,J095907.91+023048.8,149.78299,0.1,2.513577,0.1,11.8,2.3,2.24,5.26,11,0,0
5104,COSMOSVLA3,J095908.03+024527.2,149.783497,0.064,2.757573,0.064,20.1,2.6,2.39,8.4,21,0,0
9405,COSMOSVLA3,J095908.05+023636.3,149.783566,0.094,2.610096,0.094,13.4,2.4,2.33,5.72,15,0,0
6614,COSMOSVLA3,J095908.07+021651.1,149.783659,0.077,2.280877,0.077,16.4,2.5,2.34,7.03,20,0,0
2263,COSMOSVLA3,J095908.08+024904.4,149.783697,0.036,2.817898,0.036,43.5,3.3,2.45,15.3,36,1,0
6121,COSMOSVLA3,J095908.12+013602.9,149.783836,0.075,1.600827,0.075,23.2,3.4,3.18,7.27,23,0,0
7564,COSMOSVLA3,J095908.18+013123.4,149.78409,0.091,1.523168,0.091,52.2,5.5,4.82,5.89,26,1,0
3245,COSMOSVLA3,J095908.19+015445.9,149.784156,0.048,1.912767,0.048,128.0,6.8,2.33,11.3,132,1,0
5843,COSMOSVLA3,J095908.20+021351.5,149.784168,0.071,2.230979,0.071,17.0,2.4,2.23,7.61,21,0,0
9835,COSMOSVLA3,J095908.20+015304.5,149.784181,0.11,1.8846,0.11,22.8,2.6,2.34,5.04,23,1,0
4284,COSMOSVLA3,J095908.21+022203.6,149.784212,0.057,2.367686,0.057,32.6,2.8,2.29,9.55,36,1,0
5226,COSMOSVLA3,J095908.23+014633.7,149.784326,0.066,1.776052,0.066,33.0,2.8,2.3,8.16,36,1,0
2943,COSMOSVLA3,J095908.29+022759.3,149.784582,0.044,2.466491,0.044,46.9,3.3,2.27,12.5,49,1,0
10900,COSMOSVLA3,J095908.31+024309.6,149.784663,9.999,2.719339,9.999,35200.0,-99.0,4.1,-99.0,3496,1,1
685,COSMOSVLA3,J095908.33+020540.9,149.784709,0.016,2.094711,0.016,146.0,7.6,2.28,44.1,98,1,0
1950,COSMOSVLA3,J095908.40+020403.6,149.785025,0.033,2.067679,0.033,64.8,4.0,2.31,17.2,52,1,0
3904,COSMOSVLA3,J095908.42+025008.4,149.785097,0.054,2.835676,0.054,32.7,3.0,2.53,10.1,29,1,0
2086,COSMOSVLA3,J095908.45+024452.1,149.785239,0.034,2.747808,0.034,65.9,4.1,2.45,16.3,54,1,0
2805,COSMOSVLA3,J095908.46+020148.5,149.785257,0.042,2.030142,0.042,29.9,2.8,2.26,13.2,31,0,0
2371,COSMOSVLA3,J095908.50+023846.9,149.78542,0.037,2.646383,0.037,41.8,3.2,2.39,14.9,36,1,0
10325,COSMOSVLA3,J095908.57+013940.3,149.785747,0.1,1.661203,0.1,12.1,2.4,2.29,5.26,10,0,0
1569,COSMOSVLA3,J095908.59+023839.1,149.785812,0.028,2.644209,0.028,54.0,3.6,2.4,20.8,38,1,0
5063,COSMOSVLA3,J095908.62+021023.1,149.785928,0.068,2.173084,0.068,58.0,3.7,2.27,8.02,64,1,0
10069,COSMOSVLA3,J095908.67+025344.2,149.786155,0.11,2.895619,0.11,28.1,3.3,3.01,5.02,22,1,0
1293,COSMOSVLA3,J095908.69+025424.0,149.786216,0.023,2.906687,0.023,103.0,6.1,3.3,25.7,48,1,0
5255,COSMOSVLA3,J095908.72+014944.4,149.786354,0.066,1.829016,0.066,18.6,2.5,2.26,8.21,21,0,0
2670,COSMOSVLA3,J095908.75+022944.8,149.786475,0.041,2.495796,0.041,30.8,2.8,2.27,13.6,25,0,0
1654,COSMOSVLA3,J095908.77+022314.7,149.786553,0.028,2.387439,0.028,82.2,4.7,2.22,20.2,71,1,0
8771,COSMOSVLA3,J095908.77+022846.8,149.786572,0.094,2.479688,0.094,13.4,2.4,2.34,5.71,14,0,0
8548,COSMOSVLA3,J095908.78+014253.7,149.786596,0.093,1.714917,0.093,13.1,2.4,2.25,5.82,16,0,0
5564,COSMOSVLA3,J095908.80+020336.9,149.786668,0.068,2.060275,0.068,18.0,2.5,2.26,7.97,22,0,0
4501,COSMOSVLA3,J095908.85+022336.7,149.786903,0.058,2.393532,0.058,20.9,2.5,2.25,9.31,24,0,0
2777,COSMOSVLA3,J095908.86+022528.6,149.786917,0.042,2.424633,0.042,42.3,3.1,2.23,13.2,45,1,0
37,COSMOSVLA3,J095908.87+013606.4,149.786987,0.01,1.601783,0.01,2410.0,120.0,3.84,621.0,79,1,0
7970,COSMOSVLA3,J095908.89+014557.2,149.787045,0.09,1.765891,0.09,13.1,2.3,2.19,6.01,18,0,0
138,COSMOSVLA3,J095908.93+024813.0,149.787226,0.01,2.803617,0.01,14000.0,700.0,3.45,244.0,1689,1,0
10700,COSMOSVLA3,J095908.95+023527.5,149.787296,0.1,2.590983,0.1,11.4,2.3,2.2,5.18,12,0,0
3459,COSMOSVLA3,J095908.95+024208.8,149.7873,0.049,2.702458,0.049,29.4,3.1,2.65,11.1,27,0,0
587,COSMOSVLA3,J095908.98+024019.9,149.787422,0.014,2.672201,0.014,170.0,8.8,2.37,52.6,91,1,0
5304,COSMOSVLA3,J095909.01+013556.2,149.787582,0.067,1.598945,0.067,53.2,4.1,3.16,8.04,46,1,0
